size,old,branchy,branchless,prefetch,careful,lowerBound,upperBound,equalRange,improvedLowerBound,improvedUpperBound,improvedEqualRange
669208,113.4080,78.7375,30.0576,33.1105,31.1730,75.0879,72.3012,113.1575,30.9730,31.2532,64.6895
670888,112.1956,87.0088,36.0542,41.2553,34.5419,88.8062,83.1232,99.4643,30.6257,32.9616,61.3782
672568,114.7185,95.6503,55.9463,34.4729,32.3665,75.0654,75.8200,112.0936,30.6311,30.7240,96.7383
674256,82.3502,79.5292,27.2527,35.5569,34.2073,72.1774,72.5645,114.5958,30.9486,31.1131,62.9214
675944,98.6387,85.3027,35.6742,33.0368,33.6571,74.4506,73.9274,102.6143,30.7971,30.7556,62.0962
677640,84.6223,72.3261,35.1422,35.1336,31.0659,77.7178,77.5201,114.3263,30.7409,30.8700,61.7725
679336,83.6379,98.5665,27.0451,64.7211,46.3289,107.8345,93.7803,145.8636,52.1294,55.8091,73.3868
681040,85.8488,76.6755,27.1025,37.7372,34.5886,74.4973,76.1025,109.7863,30.7014,30.9665,66.6254
682744,86.0563,71.3655,27.1497,33.0117,30.9025,78.6807,78.2073,149.0384,43.0106,52.5725,152.2521
684456,82.4197,71.6973,28.1668,33.7385,33.2371,73.0794,73.0742,145.4565,45.6861,35.6394,90.5484
686168,81.7678,72.5121,30.6389,33.1569,42.4947,72.0078,85.1435,112.6257,34.1398,34.1051,65.0029
687888,82.3946,87.7938,27.0921,56.0846,46.7188,80.1126,80.7767,101.5045,31.0768,31.0488,65.8641
689608,82.4467,72.1188,28.2830,33.8620,32.6892,72.4649,80.1761,142.5419,58.0778,36.8674,72.7907
691336,93.7268,79.9154,47.8791,34.6846,33.5141,98.8052,79.3445,110.0340,32.7123,32.4275,74.2693
693072,82.3089,71.5958,28.4013,33.9263,33.0571,73.2361,72.8301,113.0516,33.4840,34.2065,65.2882
694808,82.5572,72.1383,28.6254,34.8350,36.2361,78.1837,73.2200,113.0029,32.6737,32.4680,67.1888
696552,85.1852,72.4892,28.9569,45.5048,55.2096,97.1567,78.8898,114.6293,32.7258,35.7066,64.7300
698296,83.6490,80.5668,31.3645,34.3805,32.8991,73.4776,73.9147,112.3084,32.7748,32.6275,64.8750
700048,94.2957,72.3943,29.1518,34.1844,34.9494,73.1873,73.3253,115.1629,32.5914,31.2013,66.8789
701800,83.1344,72.3058,27.7946,33.7219,35.6459,77.4482,73.0257,103.0936,31.2732,31.2703,63.3894
703560,82.6298,73.8493,27.5393,36.9575,31.3492,72.9479,73.3401,101.1271,31.1494,31.1785,62.3022
705320,82.5549,71.6316,27.4394,33.1287,31.1886,72.4981,105.2257,140.0970,35.9601,35.7370,68.8916
707088,82.5066,72.8358,27.7795,34.2021,31.4973,72.8441,78.4233,119.6350,30.9632,31.0908,61.9058
708856,92.6249,72.5696,27.9839,58.5248,32.9139,72.0298,72.5429,101.0192,30.5709,33.0376,66.1196
710632,82.1307,71.5294,27.2353,33.0838,30.9390,72.2078,72.7543,118.0169,30.5702,30.6882,61.5777
712416,82.4293,71.4114,27.2080,33.0856,34.4879,77.6371,73.1826,110.5982,30.7523,32.4742,64.4091
714200,121.0923,101.6643,39.2381,46.4822,43.5144,102.3595,102.3082,160.1709,43.0345,54.5725,106.5777
715992,86.2529,73.1728,30.4384,33.0075,31.1095,72.6949,72.9256,110.6936,30.7639,32.7668,66.6397
717784,88.6485,74.1167,27.1619,33.1152,31.2407,75.0366,72.8929,105.3364,30.7128,30.7108,61.4820
719584,84.6374,72.1818,35.5940,34.1377,31.7728,93.8099,78.4975,109.8646,31.4057,31.4628,65.5409
721384,82.9839,72.0490,27.6955,33.6529,31.5403,72.2503,73.1271,111.4415,32.4646,32.5442,61.9437
723192,120.7624,102.1938,38.4003,46.4130,36.4475,73.6872,73.4763,113.2962,31.7193,30.9837,62.7196
725000,82.3875,72.3987,35.6498,38.7139,33.7811,72.3909,72.8970,102.6073,31.0711,30.8752,61.8804
726816,84.8231,74.1380,27.4750,34.7865,31.1040,72.9110,73.0195,101.1178,30.7383,30.7728,62.6827
728640,83.3121,84.8488,27.5647,33.9608,34.7863,84.0355,80.1759,117.3455,31.5468,32.8189,62.2521
730464,83.0760,82.1025,27.2547,33.7655,31.7175,74.3499,72.7113,101.1759,33.6335,43.9471,67.6840
732296,83.0565,72.1289,27.7131,33.4560,31.2918,73.3097,74.3577,115.7486,48.9372,44.9211,84.2335
734128,83.5071,73.3331,27.7377,33.5175,31.5149,73.5795,73.0104,101.4192,31.1453,33.0436,62.5320
735968,91.9754,77.4553,27.8846,37.2768,31.2208,73.9053,72.9279,111.3912,31.0825,30.9816,63.7748
737808,84.4467,72.0607,28.7447,33.9588,31.5938,79.7632,85.5738,114.5056,40.6869,32.3499,61.8685
739656,82.5294,71.4791,29.1388,33.0936,30.9769,73.1821,92.5868,104.6833,31.4316,30.7364,71.2003
741512,83.1437,76.0335,27.3922,33.1725,31.8908,72.8903,75.7032,122.5647,31.5582,31.3894,67.0304
743368,84.8929,71.8786,27.4117,33.2275,31.3492,74.6789,73.3032,115.1219,31.0604,31.1875,61.7406
745232,83.2550,87.4267,27.3995,34.7551,32.2545,83.1393,76.4594,101.1258,31.0000,30.9442,66.5198
747096,83.6708,71.9761,28.2233,34.2047,31.4381,73.1860,76.4415,102.7964,30.7416,30.9704,61.7372
748968,85.6428,73.5069,28.9201,34.2420,31.9113,75.3479,75.1393,112.7746,35.6822,31.7268,63.5053
750848,82.9406,72.2436,27.3276,33.4060,31.2708,73.7588,73.6407,112.3533,30.7147,31.0057,62.5224
752728,82.6929,72.0815,27.7113,33.3720,31.2314,77.8532,73.4337,103.7624,30.8236,30.9564,62.0275
754616,83.8169,72.8436,27.8778,34.9790,31.3707,73.7917,73.4418,113.5429,31.8918,31.6485,63.1136
756504,83.9658,71.6519,27.4573,33.2636,33.8604,73.7377,73.5671,102.0301,31.4350,31.0065,61.6926
758400,83.2324,73.0086,27.3964,33.1665,31.0729,73.7227,73.1818,112.6827,30.9958,30.8057,61.6794
760296,100.8900,74.4617,34.1266,33.8898,31.7240,73.5725,73.8581,112.3507,30.8415,31.0280,62.9606
762200,83.6379,73.3364,27.5855,33.2125,31.1294,73.6109,75.5240,130.7977,35.3263,34.9751,67.2532
764112,102.4796,74.1294,31.0368,33.3224,31.2835,74.0384,89.3818,125.2791,31.5694,32.0174,63.8724
766024,93.2148,81.1984,30.4936,36.9912,36.8802,130.7510,73.6973,104.4482,30.7977,31.0716,62.1396
767944,86.9554,71.7533,29.7284,34.0833,39.2791,75.5694,73.5694,100.5652,30.8895,32.3497,62.7634
769864,108.1248,84.3935,33.9852,46.5014,52.6169,96.4410,75.5017,102.9185,31.0291,31.1606,62.3167
771792,85.1601,77.5336,33.2638,33.9479,31.7624,75.5696,74.1971,100.8695,31.0288,32.8864,98.8638
773728,83.3852,118.5492,27.6337,39.5811,42.3567,73.5043,73.8501,105.5115,35.8021,31.7863,67.4597
775664,83.6597,72.7964,27.3883,33.8023,31.2140,73.2527,73.5025,116.4475,31.0921,30.9987,62.5730
777608,85.0031,72.2236,27.4936,33.3484,31.1990,73.7235,73.4005,100.8545,30.9422,30.8254,63.0558
779560,83.1930,72.1844,27.5048,33.5248,31.3375,73.0638,73.4957,101.8215,31.1658,31.0994,63.3502
781512,83.1346,73.3694,31.4179,33.4874,33.9645,74.7852,75.2851,119.9035,31.2812,31.2451,62.0010
783472,84.9237,84.6890,47.5927,37.2778,32.9364,75.0488,73.8960,105.7696,31.4187,31.3756,63.0449
785432,83.8467,72.7805,28.3445,35.6311,31.7709,73.7694,76.1292,114.6934,31.4449,31.4760,62.4246
787400,91.8615,73.8885,28.7118,36.4542,31.7678,74.1123,73.8724,117.7831,32.2708,32.0680,63.1258
789376,83.5702,72.5341,27.7951,43.3089,35.8799,75.3974,74.5476,103.0431,31.1567,31.1601,63.3126
791352,88.5530,77.8537,32.7528,33.4376,31.3707,76.4591,74.7466,116.9525,31.1761,37.3616,64.4381
793336,88.1920,93.8018,27.9243,48.6042,43.4109,96.0584,81.5538,118.7746,31.9881,38.7344,67.0301
795320,84.1370,72.8220,27.5904,33.4283,31.4285,75.3598,73.5691,101.4861,30.9297,31.0542,62.6301
797312,85.5538,72.9699,28.8869,34.5442,33.4145,76.0560,74.6612,112.8184,31.0265,31.6374,62.9896
799312,83.8176,71.3925,27.7110,33.3556,31.3110,90.2757,95.0464,137.8226,30.9245,31.1824,63.2348
801312,85.0916,72.2527,27.5188,33.3045,31.1818,74.8519,73.9689,100.8713,31.6892,30.8962,62.9017
803320,85.7167,72.3004,28.1108,33.7935,31.7294,73.7805,73.7222,108.9323,32.6581,32.6495,104.7826
805336,85.2368,72.2960,27.6148,33.2166,31.1811,73.8981,74.2392,112.5198,30.7990,30.7930,119.1144
807352,83.2501,72.3017,27.6685,33.3383,31.3235,76.5572,73.6342,112.7305,43.3032,66.5839,79.7167
809376,85.2117,76.6532,30.7831,34.8150,32.2296,74.1061,86.2117,144.8272,50.8617,48.7185,85.2547
811400,83.1805,71.9896,27.8223,33.5842,31.5160,73.2760,73.5022,178.3385,35.9468,35.4418,65.0638
813432,85.4345,72.4555,28.0680,33.6625,33.8348,74.5346,89.3328,143.2402,37.6249,35.0415,63.3769
815472,95.1699,72.8197,28.1829,34.0174,31.4532,149.4272,119.1772,119.7147,32.3603,32.4314,80.8462
817512,84.9632,73.2358,29.7092,38.9595,49.9855,79.3435,77.6550,102.8272,37.5030,31.7453,64.5422
819560,84.4096,72.1051,27.5479,33.2970,35.2169,108.0418,95.2503,135.3992,44.6156,44.7419,94.5684
821616,90.5743,73.6042,27.5707,35.3227,31.2827,74.4049,74.5678,111.6726,32.1206,31.1152,69.5606
823672,94.2628,81.5424,30.5870,59.2630,43.4879,95.3624,90.6783,126.0498,50.3178,46.8324,78.2246
825736,115.6070,143.1735,88.7006,43.0851,41.9385,126.4636,98.7222,138.9505,30.9525,30.8672,62.4166
827808,115.7481,92.9053,51.5956,52.8789,49.8270,91.3453,79.7805,116.8685,31.2550,31.2472,63.6861
829880,129.0503,78.9206,29.6511,38.3595,32.9927,75.5253,74.8314,101.6636,31.2327,31.0789,61.8607
831960,84.2698,79.8763,27.8794,46.7715,31.3188,74.1759,74.4187,114.0952,31.2226,32.1134,80.7396
834040,84.9958,98.3567,28.0446,44.6719,32.9250,75.8049,75.3250,112.5541,31.1051,31.0851,65.8293
836128,93.4402,97.0516,38.3759,43.0057,31.8322,75.8205,75.6337,113.6329,31.4000,34.4656,61.7725
838224,95.8184,75.7025,36.1668,33.6898,31.6293,74.4527,75.6394,102.0804,31.1302,31.2724,63.0016
840320,89.1668,73.8550,28.4104,33.5009,31.4716,74.7572,75.2900,102.0034,31.2016,30.9958,62.1396
842424,90.7460,75.1445,28.0672,33.4016,31.2612,75.8591,91.0449,141.8885,32.3419,32.5938,63.7575
844536,85.2407,72.9248,27.9795,33.4425,31.2804,77.0786,74.0368,114.9471,30.9017,30.8840,61.5702
846648,85.1447,72.9110,28.0978,34.0685,31.5606,74.7411,74.4114,111.9492,30.9671,31.9870,68.1092
848768,84.5170,72.6451,27.9014,33.5136,32.0137,74.6444,75.3388,175.0008,34.4023,31.0851,62.6763
850896,83.9559,73.7489,28.9494,33.5341,31.4174,74.3863,76.3855,117.2062,31.1751,31.2122,63.7437
853024,84.5201,72.5494,28.0942,34.3160,31.5388,74.3567,73.9450,112.9767,31.8464,32.0555,62.2721
855160,85.1388,73.6314,28.6278,34.1699,31.3253,74.2052,74.1642,111.8529,31.0125,117.8459,63.4856
857304,84.7432,72.8861,27.8957,41.8661,31.3507,74.3930,74.4607,116.0272,31.1388,31.1525,62.3227
859448,85.4480,107.2934,62.1689,34.9089,31.3235,74.3307,77.7453,125.7108,35.1066,31.0220,63.0545
861600,131.5502,78.1964,29.6524,35.2366,35.5629,75.8929,75.9339,141.4376,49.5180,53.9995,87.4086
863760,84.4392,72.4778,27.8156,48.2446,31.8355,82.0664,105.6298,133.6397,34.5878,31.7756,64.0449
865920,84.4545,81.2342,27.7696,66.1639,52.8449,109.3372,89.8125,135.5453,58.1032,41.8931,64.1883
868088,111.4547,78.6508,57.7865,34.8789,33.3328,74.0851,108.3676,123.1746,31.6607,31.6760,63.1479
870264,88.2418,99.5336,82.2171,49.5486,47.1639,98.0973,78.6348,101.2527,41.9040,31.2239,80.9873
872440,97.8610,73.6485,36.5276,38.9331,34.0233,84.8687,75.6293,123.9860,31.9167,31.3351,63.0311
874624,102.5603,86.9476,46.2433,51.3056,46.4524,91.9637,80.8327,106.8096,66.0949,54.3497,77.6013
876816,114.3198,75.0179,30.6664,36.6031,31.5108,73.9580,74.6187,115.7844,31.4418,31.4586,62.8335
879016,84.4763,73.0423,27.8565,37.5071,39.9953,78.4096,104.8306,125.3743,42.2545,35.7196,63.3647
881216,92.3450,73.6291,28.4597,33.3523,31.3147,74.0978,74.0542,112.4955,31.0812,31.2451,61.9323
883424,85.5577,75.2327,28.3715,33.7409,31.4994,74.4070,76.0527,117.0939,31.6114,31.5658,65.2363
885640,84.8625,73.1691,28.7328,33.3611,31.2464,74.4231,79.9696,118.6965,54.6371,53.1219,80.9232
887856,90.0682,73.6358,28.0104,33.5305,32.1818,87.0540,108.0825,149.5209,44.0293,45.7702,92.2441
890080,100.4999,79.4008,53.5813,35.1326,32.6189,76.2309,78.2698,130.3961,39.2560,32.2182,63.4962
892312,111.1019,75.8726,31.1118,33.3546,31.3896,75.8189,156.0545,113.5798,31.2542,30.9839,112.3071
894544,91.0016,85.9590,48.6423,34.0988,32.0843,76.3263,75.1818,112.6070,31.1956,31.1409,61.8846
896784,88.4545,74.2960,28.1873,33.5056,31.3313,76.2060,74.1108,101.2682,30.9808,30.9772,63.4960
899032,85.2475,111.5292,28.3572,34.3058,32.2410,75.8182,85.0942,113.6470,31.3297,31.3689,65.4000
901280,88.8597,73.4988,28.7170,33.8903,31.8410,74.8934,74.9492,116.6187,32.7253,33.6703,63.0898
903536,87.6034,73.0534,27.9341,33.3712,31.3131,74.8545,74.3982,112.8739,32.0368,31.5626,63.7045
905800,84.6324,74.8246,30.0911,36.0005,41.6166,81.1940,77.7530,120.3673,31.5053,31.4672,62.3009
908072,85.1694,72.5019,28.5543,33.4879,31.3946,74.5870,74.4716,104.9460,31.2540,31.0057,65.4905
910344,91.8508,73.3422,28.4016,33.4794,31.5896,74.9027,75.0125,148.4036,51.2433,36.6257,95.1754
912624,85.0156,76.7780,31.8750,34.4029,65.0651,106.5359,84.4952,128.6350,31.9888,31.9032,68.2892
914912,127.1961,97.3367,51.0944,48.8918,47.6973,99.7266,107.3621,110.2916,31.3650,31.1870,63.0553
917200,90.5922,105.6319,28.5305,34.9009,32.7089,76.5458,74.7707,101.3323,31.5966,31.7214,63.3479
919496,88.3668,73.1243,28.1671,33.7030,31.5040,75.1230,74.8091,102.9637,32.0649,32.1855,63.2475
921800,85.6672,73.2739,28.3634,37.0449,31.4846,74.8208,75.0236,101.3645,31.1442,34.5222,63.0778
924112,89.4921,74.7092,28.7066,35.0809,36.9359,74.4591,75.4353,143.5733,50.8703,52.5790,64.5943
926424,85.0646,74.3339,28.0947,39.7891,31.4576,74.9481,75.5191,102.9502,31.0651,31.0314,62.1027
928744,86.0132,73.4441,31.1722,33.9235,31.7274,74.8371,75.1074,101.8776,32.1984,32.0470,63.8719
931072,130.8853,103.2527,45.3894,47.1515,60.2565,105.2853,105.5582,183.4231,50.8252,54.0148,103.3359
933400,119.4770,85.2065,50.6309,40.9126,34.9440,77.3406,74.8169,140.3435,33.8402,31.6576,66.1764
935736,111.0833,89.6617,55.6337,35.8685,34.4459,81.5554,78.7089,103.0210,32.7271,32.9818,64.5813
938080,85.7543,74.3831,28.2669,33.5831,31.6371,74.8620,74.7909,102.2031,31.0900,31.4399,62.8796
940432,85.7004,73.7256,30.2399,34.8911,34.3831,88.5268,82.7948,122.6018,31.0931,31.2584,62.6750
942784,86.7401,73.4898,28.4029,33.7629,31.5831,74.7406,74.9920,131.3032,31.9409,31.9346,63.6298
945144,85.0109,73.5585,28.2869,33.4184,31.3564,74.2851,74.7715,102.2898,31.5696,31.1022,62.9326
947512,92.0578,73.7040,28.3505,34.2693,31.3997,75.0752,74.4659,101.6986,31.1025,31.0311,62.6747
949888,85.2534,73.8083,28.4923,35.2677,31.8649,86.5940,80.5984,139.1543,61.2467,58.2485,79.1447
952264,108.0226,76.8529,29.6228,34.3772,50.2879,101.9427,79.1217,103.3992,34.2887,31.3499,63.5061
954648,90.6685,116.0433,30.6633,41.9790,32.1603,75.0786,102.6353,101.5040,31.5435,31.3842,63.2036
957040,126.7497,84.0306,32.0306,34.8519,31.7842,80.4405,75.3030,104.5494,31.3782,36.5678,63.6114
959440,89.8265,73.4208,31.4607,34.0042,31.8174,75.5875,77.2711,101.5484,32.3538,31.6921,62.8786
961840,122.7707,73.3326,28.8558,34.5696,33.0246,76.1424,74.9367,126.0047,34.5440,31.7432,62.6350
964248,86.3209,74.1245,28.7313,34.7694,31.7357,76.1385,80.1920,120.7219,34.8348,32.8057,68.0755
966664,86.1842,73.7204,35.3079,40.2137,50.9271,86.6130,107.7315,187.2898,31.9440,33.3170,93.0488
969088,104.7118,77.4410,32.0732,41.7025,31.5746,93.7118,83.6498,116.9717,31.2685,31.1979,62.3691
971512,94.7409,73.3022,42.4879,33.6649,31.4757,75.1025,75.1603,114.4023,31.4052,31.3839,63.2457
973944,116.8597,98.8589,49.9920,51.2578,43.0656,94.1414,95.5746,139.5339,45.7569,44.8923,79.6493
976384,85.6682,73.3022,28.5728,33.8355,31.6480,75.3798,105.3608,125.3505,31.3056,31.3396,63.2646
978832,85.8462,74.0827,28.8096,34.4101,31.8973,75.1774,75.4576,122.4169,31.5538,32.7398,62.5798
981280,87.0293,75.5608,30.3798,34.4957,33.2197,94.3427,90.7388,126.3608,37.3909,33.8096,69.9038
983736,85.9844,76.1336,28.5102,36.4527,34.5997,74.9152,77.8472,103.7774,31.7442,36.9339,62.5341
986200,111.8949,95.5253,50.3183,52.6358,44.2563,81.5113,84.5696,118.6433,32.4335,78.8540,72.6073
988672,89.5422,74.6470,30.4913,35.7824,32.2812,76.4125,77.1250,102.3276,35.9839,34.4848,67.5699
991144,86.2508,73.4353,28.6259,33.9774,31.8316,75.5385,74.8900,101.5429,31.4796,31.4903,63.0916
993624,97.9549,91.8262,46.8200,34.8550,31.7473,75.7105,75.6150,119.8916,44.2677,50.4560,95.6898
996112,87.2680,73.5598,36.7440,34.4436,59.5595,77.1484,75.8887,121.7995,34.9447,35.5811,65.4542
998608,121.7064,92.0656,48.1831,51.4947,48.6700,96.5774,95.2270,126.9406,32.8319,32.9193,69.0488
1001112,85.8259,73.4905,29.4233,34.4664,32.1435,75.1165,75.2791,103.3396,36.4563,40.9144,68.8169
1003616,92.2853,73.6057,31.7790,34.1512,31.6431,75.2350,85.4480,117.5987,35.0018,35.0602,71.9300
1006128,99.2796,82.3432,31.9541,44.7489,36.3372,96.7634,86.9025,139.2291,34.9393,60.7471,86.1447
1008648,88.1696,94.4477,39.2477,33.8148,31.5852,75.7274,75.2213,113.5992,31.4516,52.0431,77.9100
1011176,85.6516,74.4091,28.8454,34.1564,31.8939,82.6859,84.3110,119.9875,31.5455,31.7515,63.7709
1013704,96.2786,87.1564,31.8750,37.8641,36.7925,90.4402,87.8542,127.1406,37.4275,35.4830,69.5494
1016240,96.6633,84.9598,39.0145,35.8036,32.1608,75.2794,75.5035,128.2877,67.6651,53.3883,79.6822
1018784,122.9863,83.0656,32.0682,38.2298,36.1722,81.0220,79.4939,112.9019,42.3543,35.4381,69.3398
1021336,87.8265,98.4615,28.6973,37.8786,32.0700,75.1922,80.0874,114.5004,31.8633,31.7549,62.6503
1023896,87.1525,74.5175,29.0342,35.9494,36.2272,78.8916,75.1958,102.6669,34.3323,33.1707,64.5894
1026456,86.9232,74.4994,28.5951,34.8820,32.0711,75.1538,75.3486,102.6890,31.5427,31.6656,63.5606
1029024,90.7982,73.8337,28.7995,36.1652,39.0433,89.1097,77.4861,114.4311,31.9227,31.8957,63.4827
1031600,86.4656,74.3746,28.9792,34.7240,32.3489,75.4649,76.9637,103.5588,32.1743,50.1575,104.7173
1034184,86.6324,77.8739,30.5585,34.6042,32.4374,80.7222,115.0612,146.8353,39.9735,32.0249,65.4656
1036776,103.7287,83.0049,32.3769,46.6451,37.0560,84.8682,77.2358,105.6057,32.8892,33.0208,65.4381
1039368,113.2545,77.8078,33.2495,38.7787,42.1684,80.3930,78.1502,123.5344,35.1064,35.0506,69.7824
1041968,89.2340,79.5473,30.9115,36.4887,40.6752,78.2965,85.7857,128.6610,38.8228,38.6591,117.0646
1044576,88.9772,76.1979,30.0156,37.2926,35.2706,90.3920,113.0073,167.3442,54.2742,53.4511,147.3676
1047192,91.3881,92.2220,38.8031,38.3001,41.4023,81.7331,79.8610,119.2127,39.4324,36.5868,72.5380
1049816,108.8945,93.4420,33.8926,42.0041,52.5225,78.7995,90.2607,105.2277,38.3624,38.1687,79.8110
1052448,89.5654,87.2453,32.3107,42.4390,37.9203,77.6132,79.6640,118.3272,37.7530,37.6615,75.2846
1055080,88.4668,78.7970,32.2346,41.8473,52.9376,76.8549,83.7385,111.4179,36.3478,98.3766,79.2165
1057720,123.4055,97.8096,61.4481,55.0382,62.0525,104.8305,85.7665,125.1030,36.0794,36.9184,70.6118
1060368,102.0486,84.6516,31.4321,38.2129,37.2385,80.7049,79.1868,121.9805,35.2769,35.9242,82.8670
1063024,93.4475,77.9299,32.7629,37.2808,35.8099,76.0374,76.4824,102.7901,35.7659,35.7214,69.2486
1065688,93.0096,77.0184,32.4247,36.8755,35.6217,76.4992,77.2552,144.4981,57.4420,51.0970,81.7022
1068360,136.6217,111.4885,48.5000,58.4003,44.9091,85.5000,106.2448,119.9385,35.7673,35.4055,69.4942
1071032,112.8242,78.2165,31.9843,62.2396,35.5673,76.0967,75.9819,115.6195,35.0843,44.8206,69.0516
1073712,109.5319,77.7047,35.7379,38.7033,35.2728,76.7195,94.6816,116.3266,36.8978,35.7192,70.2849
1076400,88.1308,76.8505,31.4464,36.7393,35.2802,86.7816,76.0261,164.2607,57.6978,58.2415,79.1681
1079096,110.3173,79.2799,31.9701,40.6473,35.2915,116.1456,77.2882,119.4297,34.9849,34.9470,69.1571
1081800,118.4415,78.7841,44.3236,37.4338,37.4269,77.0390,76.0044,120.1563,34.9854,34.9610,68.9352
1084512,87.3786,77.8962,35.8717,37.0615,35.7508,76.1409,76.1423,123.4398,35.3475,35.2720,68.7234
1087224,87.8613,80.0349,31.5027,36.6948,35.2338,76.5088,78.4720,103.5887,34.9942,34.9407,68.6343
1089944,96.5945,76.8739,31.4005,36.6456,35.2016,76.7648,83.9352,159.2934,51.1299,49.7975,96.5695
1092672,92.6192,79.1280,33.9918,36.7558,36.8821,95.8953,84.7058,334.1063,56.4898,53.2129,76.0407
1095408,87.6657,81.1799,32.7063,36.5349,35.1478,76.1022,82.6701,114.9154,35.0162,34.9868,70.4071
1098152,87.6563,85.5505,31.4115,36.5780,35.2299,76.3706,78.5324,115.5179,34.9266,34.7959,71.1467
1100904,97.8747,77.3761,31.8766,36.7799,35.4148,77.5409,77.1863,105.0385,36.2720,35.1525,68.8824
1103664,94.4404,78.5074,31.7121,36.6569,35.3734,78.3110,78.6275,126.5368,35.0176,34.9747,69.3918
1106424,87.0701,78.3206,31.5316,36.6005,35.2451,78.6794,101.6016,128.9896,64.5181,68.2445,122.0016
1109192,96.8701,77.7261,31.7821,36.5709,35.1577,82.3973,79.0115,121.6170,38.0632,36.7420,74.0505
1111968,87.4179,77.3475,31.3857,39.7964,40.9827,76.7283,76.2591,107.9080,34.9692,36.6951,69.0676
1114752,88.5332,78.0214,31.6775,36.8146,39.1335,80.8838,76.8234,125.5849,35.4437,35.3745,68.9692
1117544,87.5607,77.7871,32.0126,38.5258,37.0497,78.2967,104.2398,126.7986,35.1832,36.7668,75.7879
1120344,121.6555,81.7995,36.6212,37.1766,36.8481,79.8044,102.2868,120.2747,35.6714,35.6547,70.0563
1123152,95.1242,79.1198,35.0973,37.6071,36.0838,76.6588,77.4832,115.8374,35.5995,35.6412,71.2659
1125960,89.1558,77.0849,33.7560,37.3646,35.4821,77.1775,78.5613,108.5536,35.2596,35.1995,68.9799
1128776,87.9365,78.6687,33.3503,37.2074,35.9547,76.7352,91.0602,125.8179,94.1659,52.6126,104.5277
1131600,114.6511,97.6816,62.7676,63.4585,52.1997,98.9497,102.4734,134.4181,37.1146,37.8846,87.8121
1134432,88.5530,77.9201,32.3874,37.4299,35.7984,80.5442,80.6640,124.3363,41.8398,38.6742,75.0863
1137272,90.1937,97.5882,92.3415,48.1863,36.0566,78.8071,77.5596,111.1984,35.1723,35.1500,68.6805
1140120,92.1242,105.1920,70.9640,55.5137,65.3396,107.4420,95.6843,126.8074,35.2745,35.2126,115.1198
1142976,121.4107,82.2690,59.0525,38.2297,36.1085,77.3225,77.2264,116.7577,35.0997,34.9931,69.9275
1145840,89.6868,79.1758,31.6332,36.6857,36.7791,76.7959,77.1657,108.6195,35.1519,35.0772,70.0602
1148712,88.8907,86.2953,37.5772,37.4574,36.1497,82.5901,77.1288,108.6275,35.5615,46.9816,69.2599
1151584,92.1346,85.8973,58.2945,37.7904,37.3223,83.3832,108.6893,139.6764,48.7706,49.5467,108.9497
1154464,92.9005,95.8613,66.1404,41.1126,36.3791,82.1030,78.1890,113.3104,36.9063,180.6047,119.8511
1157352,88.2308,77.5308,31.6931,36.6146,37.6247,78.7637,83.4305,110.0176,35.2214,35.1137,69.5503
1160248,116.4365,95.6953,33.9264,53.5734,58.2745,98.5995,93.3519,129.8896,50.9610,49.3547,73.0269
1163152,92.3657,79.8379,35.4857,37.2843,35.7701,77.4973,78.4470,112.4929,35.2242,35.1104,79.2915
1166064,88.7830,78.1239,31.8624,36.8769,35.3951,84.7327,77.5223,148.8810,43.4245,36.0769,69.4637
1168984,104.9898,91.4255,55.8709,66.3764,51.4184,94.0110,90.8505,140.5764,53.5846,67.1857,110.0832
1171912,110.3055,86.2069,39.6747,39.2621,38.3330,83.4626,97.4426,114.1357,36.0964,40.8016,80.1929
1174848,111.1332,113.1541,31.7764,48.7434,37.7404,85.5203,98.0555,191.3755,64.9898,44.8596,79.7959
1177792,119.0783,80.7261,40.7099,38.7398,37.1860,102.2945,78.7989,153.1929,35.4453,35.3102,69.3019
1180744,92.3030,78.2401,31.8371,36.9830,35.7060,83.4231,83.0788,110.9341,35.3146,35.5396,69.0541
1183696,88.2102,79.1440,34.8077,39.7390,35.7920,77.6223,93.7772,135.5247,62.6137,58.0165,138.9717
1186656,88.1173,81.6588,31.7981,48.0223,37.5115,87.7025,79.9225,110.4995,35.4022,35.4162,72.0077
1189624,90.5181,78.3984,34.6316,40.6654,36.3508,77.5228,77.3212,131.3019,35.9148,35.9426,77.5890
1192600,89.4882,78.3574,33.8481,37.8750,36.1217,77.6695,77.7445,122.3632,36.4791,35.8931,72.7473
1195584,95.8209,90.3538,42.1234,105.0206,91.1725,103.1530,87.9874,130.4973,37.7577,37.6019,74.0077
1198576,89.6758,80.5819,33.3599,37.5135,36.4335,79.5055,78.8681,121.2896,59.8437,61.5283,80.6118
1201576,89.8396,82.1508,32.5643,36.9080,35.5695,78.3396,81.1159,127.8956,35.2981,35.2080,82.7788
1204584,92.0379,84.7291,37.2992,37.0104,35.4816,93.6008,77.9484,118.4346,51.2192,45.4332,78.7019
1207600,89.6440,80.5484,32.1558,37.2728,35.4874,84.6992,95.9635,114.0154,35.4071,35.5176,71.7288
1210624,90.3766,79.6341,32.6423,41.3137,36.8481,78.0558,92.2365,113.2920,35.3266,38.8302,74.2596
